Name,Description,Latitude,Longitude,Category,Address,Website,Cuisine
A Cun Beef Soup (Baoan Road),"[Selected Restaurants] Small eats | $
This iconic establishment has been around since 1968, serving hand-sliced beef half-cooked in a scalding broth made with beef bones and vegetables, to be enjoyed after being dipped in a special blend ",22.9902147,120.1965793,Selected,"41 Baoan Road, West Central District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/a-cun-beef-soup-baoan-road,Small eats
Jyu Dim,"[Selected Restaurants] Dim Sum | $$
The owner from Hong Kong opened this dim sum restaurant in 2018. The room is simple and cosy; full-length windows let in natural light. Open only for breakfast and lunch, it prides itself on bite-size",22.9927123,120.2285992,Selected,"91 Dongsing Road, East District, Tainan, 701, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/jyu-dim,Dim Sum
Chef Ah-Hsi's Old Time Restaurant,"[Selected Restaurants] Taiwanese | $$
Chef Ah Hsi's career in Taiwanese cooking spans more than 30 years. His family used to farm geese, which explains his skills in butchering and cooking geese. As opposed to poaching the birds in brine ",24.1847432,120.6649726,Selected,"706, Section 2, Zhongqing Road, Beitun District, Taichung, Taiwan",https://guide.michelin.com/en/taichung-region/taichung/restaurant/chef-ah-hsi-s-old-time-restaurant,Taiwanese
enPure,"[Selected Restaurants] Modern Cuisine | $$$
Another venture by the owner of a famous tea parlour, enPure is tucked away in a quiet alley. Diners are escorted through the lush garden into the minimalist space done out in muted tones of brick red",24.1606258,120.687517,Selected,"33, Alley 7, Lane 86, Jiangxing Road, North District, Taichung, Taiwan",https://guide.michelin.com/en/taichung-region/taichung/restaurant/enpure,Modern Cuisine
Tain Chu,"[Selected Restaurants] Sichuan, Taiwanese | $$
Since 1971, the same couple has owned this nostalgic, elegant space clad in warm walnut wood. The wife helms the kitchen, and her Sichuanese and Taiwanese dishes, as well as original creations inspire",22.6332227,120.3140796,Selected,"174 Jhong Dong Street, Sinsing District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/tain-chu,"Sichuan, Taiwanese"
Wenpapa Goose,"[Selected Restaurants] Small eats | $$
The goose-themed menu is the handiwork of an owner-chef who has over 20 years of experience with the bird. He opened his own joint in 2008 and moved to this location in 2018. His signature saltwater g",23.0045972,120.2051406,Selected,"274, Section 3, Simen Road, North District, Tainan, 70444, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/wenpapa-goose,Small eats
Zaap,"[Selected Restaurants] Thai | $$
With 10-plus years of experience in Thai cooking, the owner-chef insists on making all sauces and condiments from scratch. He doesn't hold back on the chillies, so taste first before dousing your food",25.02673,121.56635,Selected,"6, Lane 345, Wuxing Street, Xinyi District, Taipei, 110, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/zaap,Thai
Three Meals (Lingya),"[Selected Restaurants] Taiwanese | $
In a quiet alley, this airy venue sports floor-to-ceiling windows and a white colour scheme. The friendly-priced set menu comes with a main dish, soup, side dish, dessert and drink of the day with a s",22.6201445,120.3034376,Selected,"167 Jhongsing Street, Lingya District, Kaohsiung, Taiwan",https://3mealfood.com/,Taiwanese
Robin's Teppanyaki,"[Selected Restaurants] Teppanyaki | $$$$
One of the best known teppanyaki places in town, named after a long-serving maître d’, enjoys an enthusiastic local following. The show-stopping teppan tricks are something to behold, but they don’t o",25.054231,121.524194,Selected,"2F, Regent Hotel, 3, Lane 39, Section 2, Zhongshan North Road, Zhongshan District, Taipei, 104, Taiwan",https://www.regenttaiwan.com/dining/robins-teppanyaki,Teppanyaki
Sushi Touryuumon,"[Selected Restaurants] Japanese | $$$$
Run by the protégés of Chef Amamoto, Sushi Touryuumon has radically revamped its omakase menu to mostly feature cooked dishes in the kappo tradition, alongside a couple sushi courses. Top-quality ingr",25.039792,121.5540329,Selected,"16, Alley 27, Lane 216, Zhongxiao East Road, Da'an District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/sushi-touryuumon,Japanese
Eastern Castle Noodles,"[Selected Restaurants] Small eats | $$
On the bustling Dongmen Traffic Circle, this simple shop has been serving stir-fried eel since opening its doors in 1970. Diners can specify if they want their eel in a glaze or not. The ‘dry’ version",22.9874208,120.2171727,Selected,"235, Section 1, Dongmen Road, East District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/eastern-castle-noodles,Small eats
Tu Pang,"[Selected Restaurants] European Contemporary | $$
In a factory-turned cultural park, traces of its former vocation are still visible in the high-ceilinged room. The head chef has over 20 years of experience and he highlights the best local ingredient",24.135554,120.6839438,Selected,"12, Alley 17, Section 4, Fuxing Road, East District, Taichung, 401, Taiwan",https://tupang.com.tw,European Contemporary
MU,"[Selected Restaurants] Innovative | $$$
The same owner couple has been running this snug, homely restaurant for 10 years, but the muted, monochromatic room doesn’t feel a bit dated. The 10-course tasting menu changes every 6 weeks, inspired",22.6293776,120.3094313,Selected,"128 Fuheng 1st Road, Sinsing District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/mu-1204166,Innovative
Jarana,"[Selected Restaurants] Spanish | $$$
Nestled in serene grounds near Songshan Cultural and Creative Park, this bustling joint is the brainchild of a Madrilenian chef. The small menu is heavy on Spanish classics, encompassing the essence o",25.0442472,121.5632608,Selected,"8, Alley 46, Lane 553, Section 4, Zhongxiao East Road, Xinyi District, Taipei, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/jarana,Spanish
White Gourd and Fat Person,"[Selected Restaurants] Taiwanese | $$
Short, plus-sized people are affectionately called winter melon (a.k.a. white gourd) in Chinese. The humorous owner-chef named his restaurant after his nicknames and decorated it like someone’s home s",22.649408,120.344047,Selected,"89, Benguan Road, Niaosong District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/white-gourd-and-fat-person,Taiwanese
Zai Fa Hao,"[Selected Restaurants] Small eats | $
The founder began selling zongzi as a street vendor in 1872. The fourth generation of the family now runs this spot and, while following century-old recipes, they also glam up the dumplings with gourm",22.993856,120.2041443,Selected,"71, Section 2, Mincyuan Road, West Central District, Tainan, Taiwan",http://www.zaifahao.url.tw,Small eats
Bo Home,"[Selected Restaurants] Taiwanese | $
Now run by the third generation, Bo Home was opened in 1969 to feed nourishing comfort food to hungry workers away from home. The room is done out in warm wood overtones. The menu has expanded to incl",22.6219103,120.3082843,Selected,"183-1, Cingnian 1st Road, Lingya District, Kaohsiung, Taiwan",https://guide.michelin.com/en/kaohsiung-region/kaohsiung/restaurant/bo-home,Taiwanese
Kaiyuan Road No Name Milkfish,"[Selected Restaurants] Small eats | $
A firm favourite among locals, this shop doesn’t have a name, but regulars call it ‘the milkfish shop next to the big tree under a balcony’. Unsurprisingly, one can expect to find various cuts of milk",23.0081863,120.2214199,Selected,"313 Kaiyuan Road, North District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/kaiyuan-road-no-name-milkfish,Small eats
Dark Palace Taiwanese Gourmet,"[Selected Restaurants] Taiwanese | $$
Adjacent to the historical site of Fort San Domingo, this restaurant has grown from a tiny shop to a sizeable establishment since opening in 1971. Metal tube furniture and exposed brick walls lend the",25.17723,121.425816,Selected,"6, 8 & 10, Lane 62, Section 1, Zhongzheng Road Section 1, Tamsui District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/dark-palace-taiwanese-gourmet,Taiwanese
Shih Fang Hsiao Ching,"[Selected Restaurants] Taiwanese | $$
A 70-year-old house tucked away in an alley is home to this nostalgic, rustic joint. The owner-chef, who is mad about cooking, opened this shop selling stir-fried and home-style Taiwanese fare over 10",24.80269,120.9646647,Selected,"17-4 Shifang Street, North District, Hsinchu City, Taiwan",https://guide.michelin.com/en/northern-taiwan/hsinchu-city_2853126/restaurant/shih-fang-hsiao-ching,Taiwanese
Lao Hsu,"[Selected Restaurants] Taiwanese, Jiangzhe | $$
Lao Hsu has been in business for over 30 years and at the current address since 2015. The owners, a couple from Jiangxi, enjoy making Taiwanese and Jiangzhe dishes with uniquely local produce such as ",24.8991762,121.5522613,Selected,"9, Baodao Lane, Section 3, Xinwu Road, Xindian District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/lao-hsu,"Taiwanese, Jiangzhe"
JIA YEN,"[Selected Restaurants] Jiangzhe, Chinese | $$
Wooden screens and butterfly mobiles lend the space a dynamic yet serene feel. The two head chefs contribute to the eclectic menu in different ways – one specialising in Jiangzhe and Cantonese cuisine",25.0117506,121.462726,Selected,"3F, Caesar Park Hotel, 8, Section 2, Xianmin Boulevard, Banqiao District, New Taipei, Taiwan",https://banqiao.caesarpark.com.tw/en/dining/content.php?index_id=32,"Jiangzhe, Chinese"
Joy Vegetarian Restaurant,"[Selected Restaurants] Vegetarian | $$
Perched on the shore of Jinlong Lake, the room is furnished in a modern Chinese style with round perforated windows and dark wood furniture. The chef, whose career spans over 20 years, excels in veget",25.0716782,121.6308331,Selected,"117 Huqian Street, Xizhi District, New Taipei, 221022, Taiwan",https://joyvegerestaurant.oddle.me/en_TW,Vegetarian
Xun Kitchen,"[Selected Restaurants] Taiwanese | $$
Lush greenery adds to the relaxing feel of this restaurant that is flooded with natural light thanks to full-length windows. It is famous for its rice vermicelli soup in casserole, the seafood variety",25.0761095,121.3796675,Selected,"232, Section 1, Wenhua 1st Road, Linkou District, New Taipei, Taiwan",https://guide.michelin.com/en/northern-taiwan/new-taipei-city_2853082/restaurant/xun-kitchen,Taiwanese
L'herbe,"[Selected Restaurants] European Contemporary | $$$
The head chef trained in France and worked in some top-tier establishments in Taipei. She opened L’herbe in 2019, recruiting an all-women kitchen team to imbue traditional Gallic cuisine with distinct",22.9920563,120.1651081,Selected,"950, Section 2, Yonghua Road, Anping District, Tainan, Taiwan",https://guide.michelin.com/en/tainan-region/tainan/restaurant/l-herbe,European Contemporary
Mao Su,"[Selected Restaurants] Vegetarian | $$
Light wood furnishings, arched windows and a crackle effect wall combine to create a relaxed, modern space. Run by a Tainanese catering group, this restaurant is aimed at omnivorous diners who wish to",22.9861941,120.2229702,Selected,"43 Fudong Street, East District, Tainan, Taiwan",https://www.instagram.com/maosu2022/,Vegetarian
Hibiki Seafood,"[Selected Restaurants] Seafood | $$$
The tables sport ultramarine glass screens in keeping with the maritime theme. There is no menu: guests pick something from the live fish tanks and the staff recommends how best to cook it. The local ",24.1650182,120.6344358,Selected,"356 Shizheng North 2nd Road, Xitun District, Taichung, 407, Taiwan",https://hibikitw.com/seafood/,Seafood
Tao Luan Ting Roast Peking Duck Palace,"[Selected Restaurants] Beijing Cuisine | $$
The third-generation owner still makes Peking duck the way his grandpa did over 50 years ago. Antibiotic-free Muscovy ducks from Yilan County are kept 100 days more than their counterparts for extra f",25.051288,121.543761,Selected,"2F, 86 Fuxing North Road, Songshan District, Taipei, 104, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/tao-luan-ting-roast-peking-duck-palace,Beijing Cuisine
The Dragon,"[Selected Restaurants] Cantonese | $$$
Booking is recommended at this spacious restaurant boasting a contemporary decor, in which Chinese details, tan wood finishes and comfortable chairs foster a sense of serenity. The kitchen is run by e",25.044601,121.521862,Selected,"B1, Sheraton Grand Hotel, 12, Section 1, Zhongxiao East Road, Zhongzheng District, Taipei, 100, Taiwan",https://www.marriott.com/en-us/hotels/tpest-sheraton-grand-taipei-hotel/dining,Cantonese
Toh-A',"[Selected Restaurants] Innovative | $$$
The cast iron entrance evoking a waning moon gives way to a Chinese courtyard paved with wavy tiles. Wooden beams and black metal pipes are juxtaposed with greenery and Oriental art in the moody, glas",25.02243,121.540362,Selected,"9, Alley 23, Lane 76, Section 2, Heping East Road, Da'an District, Taipei, 106, Taiwan",https://guide.michelin.com/en/taipei-region/taipei/restaurant/toh-a,Innovative
